"128172","127430",2.0
"127544","126985",1.0
"125728","129007",2.0
"126374","126766",2.0
"126044","126376",1.0
"121088","126290",2.0
"128111","126766",1.0
"126289","127514",2.0
"128172","126887",2.0
"126246","126285",1.0
"127674","120389",5.0
"128172","128483",1.0
"126960","121819",1.0
"126045","122212",5.0
"132222","126986",1.0
"126285","126766",2.0
"128172","126840",2.0
"117591","121574",1.0
"126848","127077",2.0
"127123","126848",2.0
"127664","126283",2.0
"126246","128281",2.0
"126077","126292",1.0
"125332","131634",1.0
"127122","125727",1.0
"126492","127430",2.0
"127666","127543",2.0
"121574","125196",1.0
"126438","132220",3.0
"126226","127291",1.0
"127123","127412",3.0
"118884","126078",2.0
"120479","127125",1.0
"128370","127514",1.0
"121514","127782",1.0
"121574","129008",1.0
"123212","127408",2.0
"132220","128483",1.0
"127430","127409",3.0
"126225","126842",1.0
"127882","126294",1.0
"128369","127077",1.0
"125725","129512",1.0
"125332","127409",3.0
"117575","123701",1.0
"119685","132307",1.0
"126840","127667",1.0
"127450","121518",1.0
"129512","126077",1.0
"126837","126842",2.0
"126768","127254",2.0
"117945","126081",1.0
"118334","129004",1.0
"126960","129512",2.0
"128279","121819",2.0
"128369","126281",1.0
"128172","117945",2.0
"124776","120097",1.0
"126374","127725",1.0
"118186","126376",1.0
"127834","126840",1.0
"121423","119254",1.0
"127123","126280",1.0
"124935","126444",1.0
"126297","126225",1.0
"121088","121515",2.0
"124935","128172",2.0
"132220","127665",1.0
"127291","129284",1.0
"127670","126145",1.0
"127776","121819",2.0
"125719","132876",1.0
"118334","127125",2.0
"126281","127725",1.0
"129007","118186",2.0
"127666","121088",1.0
"126045","127067",4.0
"120754","127122",1.0
"126931","126080",1.0
"126151","126218",1.0
"128475","129000",1.0
"118186","128483",2.0
"121691","122081",3.0
"126492","125723",1.0
"126146","126151",3.0
"126846","127409",3.0
"119747","127674",1.0
"118884","127254",1.0
"129618","126221",1.0
"121574","125713",1.0
"126931","126374",1.0
"128172","127289",2.0
"125725","123213",1.0
"124776","128370",1.0
"124935","126281",2.0
"126438","117590",1.0
"126492","126289",1.0
"126434","127409",1.0
"128248","126848",1.0
"127073","127409",1.0
"121423","127664",1.0
"126246","125726",1.0
"126226","126290",1.0
"126291","132307",1.0
"126226","126045",1.0
"126246","125575",2.0
"121525","126230",1.0
"120859","127409",1.0
"126285","129668",1.0
"129618","126766",2.0
"132222","127882",1.0
"127776","126247",1.0
"127448","127067",1.0
"127158","128483",1.0
"132308","132307",1.0
"126840","126766",3.0
"125575","127518",1.0
"125725","121691",1.0
"126027","121515",1.0
"126281","126376",2.0
"126283","116622",2.0
"127776","126434",1.0
"127777","126081",1.0
"125723","128483",2.0
"126080","128469",1.0
"127073","127290",1.0
"120097","125333",1.0
"126848","126840",3.0
"126444","117591",2.0
"126285","119254",2.0
"125718","127067",1.0
"127514","118518",2.0
"124763","128475",3.0
"129001","125727",1.0
"128248","126436",1.0
"129618","129615",1.0
"124763","127514",4.0
"126836","128473",1.0
"128475","127290",1.0
"126768","129618",1.0
"128111","127077",1.0
"129004","120754",2.0
"118114","124779",1.0
"126280","127430",1.0
"132307","127409",1.0
"128480","128192",1.0
"121691","120479",3.0
"126297","132307",1.0
"126986","125723",1.0
"126492","125728",1.0
"126248","126434",2.0
"126045","129615",3.0
"126145","126986",3.0
"129283","132222",1.0
"126247","128398",1.0
"126436","127254",3.0
"126230","126986",1.0
"126766","116622",1.0
"126960","121515",1.0
"127666","126986",2.0
"124763","125728",2.0
"126300","125719",1.0
"117591","118518",1.0
"125717","127254",1.0
"129007","126290",1.0
"127077","125724",1.0
"129004","126767",1.0
"126247","120389",1.0
"124763","127250",1.0
"129512","128247",1.0
"126960","127412",3.0
"125716","119339",1.0
"126250","119685",2.0
"127340","126838",1.0
"124935","128480",1.0
"125718","126846",1.0
"119684","126292",1.0
"126766","128247",1.0
"128247","126376",1.0
"117590","127782",1.0
"129008","128483",1.0
"123701","128192",1.0
"126151","129512",1.0
"126077","121819",1.0
"126887","127289",2.0
"127543","128398",2.0
"129668","127448",1.0
"118916","126077",1.0
"126767","121514",1.0
"126374","126078",3.0
"126836","127448",1.0
"126146","129615",2.0
"127067","119747",1.0
"126224","127782",1.0
"119684","126374",2.0
"126378","128483",3.0
"127254","128192",3.0
"121525","128281",1.0
"121315","116622",1.0
"126960","126838",2.0
"132220","126292",2.0
"126294","127340",1.0
"126224","132308",1.0
"126249","126077",1.0
"126249","126842",2.0
"126069","119685",1.0
"124935","129615",1.0
"126027","127291",1.0
"125332","127667",1.0
"119254","132220",1.0
"126078","128370",2.0
"126285","127678",4.0
"118916","127340",1.0
"126836","126842",2.0
"120389","128480",1.0
"126297","127077",1.0
"121315","126887",1.0
"127412","126376",3.0
"128279","128483",1.0
"118186","126295",1.0
"118588","127057",1.0
"127514","128191",2.0
"126300","126985",1.0
"126374","129615",2.0
"125728","129615",2.0
"127123","126225",1.0
"124935","126436",1.0
"124935","126840",1.0
"126250","126376",2.0
"123219","121369",1.0
"126297","128192",1.0
"126221","127674",2.0
"126250","126986",2.0
"128172","128480",1.0
"126444","129008",1.0
"126436","117591",1.0
"127882","128192",2.0
"121315","126767",1.0
"125718","121819",2.0
"128469","126247",1.0
"131634","126224",1.0
"128247","120389",2.0
"126300","121088",2.0
"129512","121515",1.0
"127254","125727",1.0
"128191","128370",1.0
"126848","127250",1.0
"126429","126290",1.0
"121088","127678",1.0
"126836","126077",2.0
"127670","128151",2.0
"120754","128247",2.0
"125717","127667",1.0
"128248","119685",1.0
"121088","127776",1.0
"127776","126441",2.0
"126300","126230",1.0
"121088","127882",1.0
"125713","128483",1.0
"126291","126218",1.0
"126836","127408",1.0
"125728","117575",1.0
"131634","126077",2.0
"126441","128191",1.0
"126230","121819",1.0
"124763","126441",3.0
"129618","128473",1.0
"132829","117591",1.0
"126146","127291",1.0
"126146","127340",1.0
"132829","125724",2.0
"127290","126838",1.0
"118186","123701",2.0
"126374","121515",1.0
"127666","127077",1.0
"126376","132307",1.0
"126250","126146",2.0
"129001","125728",1.0
"126300","127664",2.0
"128172","128279",2.0
"125728","126767",1.0
"128475","126292",2.0
"128480","129615",1.0
"131634","127409",1.0
"126492","128369",1.0
"126848","128279",2.0
"126436","124763",4.0
"123213","127882",2.0
"125575","126078",1.0
"128480","121819",1.0
"126492","126300",2.0
"127158","126842",1.0
"124776","127077",1.0
"126300","129512",1.0
"121574","127409",1.0
"126069","125012",1.0
"126438","126224",3.0
"121423","127067",1.0
"125723","126766",2.0
"127666","126300",2.0
"125332","126077",2.0
"126045","127122",2.0
"128151","127250",1.0
"129001","126434",2.0
"128475","127678",3.0
"119684","127073",1.0
"126285","121514",3.0
"129829","127517",1.0
"127067","126887",4.0
"125723","125196",1.0
"121423","127408",2.0
"126146","126145",3.0
"126848","129001",1.0
"126145","132876",1.0
"126285","126248",1.0
"132876","125718",1.0
"127776","127254",3.0
"125196","129004",1.0
"126078","127340",1.0
"127678","126077",2.0
"126249","127125",1.0
"129618","121819",1.0
"122081","122390",2.0
"132220","127290",1.0
"127834","126045",2.0
"127077","127340",1.0
"118659","123317",1.0
"126436","127514",3.0
"127340","126985",1.0
"126246","126151",1.0
"125332","125719",1.0
"127666","129001",2.0
"126492","127448",1.0
"127667","126842",2.0
"126218","127290",1.0
"127882","128483",1.0
"129668","126290",1.0
"129000","127882",1.0
"128469","127412",2.0
"120478","128483",1.0
"129007","129004",1.0
"127666","126151",1.0
"126247","132307",1.0
"126045","121518",1.0
"126249","127158",1.0
"129512","117591",2.0
"127666","126077",1.0
"129001","132876",1.0
"123219","127254",4.0
"126249","126292",1.0
"126045","126983",2.0
"131634","125718",1.0
"132308","129668",1.0
"128281","126221",1.0
"125724","129829",1.0
"128110","126434",1.0
"124763","128483",2.0
"126151","126224",2.0
"123219","125725",2.0
"126297","126374",2.0
"127122","123213",1.0
"132222","129615",1.0
"126378","127678",2.0
"128475","121996",2.0
"127544","126376",1.0
"128469","126081",2.0
"119684","132222",1.0
"127291","128111",1.0
"126246","127408",1.0
"121423","129618",1.0
"128475","125723",1.0
"126078","127882",3.0
"128369","127430",2.0
"126289","132308",1.0
"129003","125723",1.0
"126146","126221",2.0
"126290","125726",2.0
"128469","126290",3.0
"127430","121514",3.0
"126846","126985",1.0
"128172","126290",3.0
"127777","126292",1.0
"127878","126845",1.0
"132829","127412",3.0
"128281","127450",2.0
"125727","127408",1.0
"121315","127430",1.0
"126960","126281",2.0
"121088","126848",3.0
"128247","128480",1.0
"128111","126846",1.0
"126374","127882",3.0
"117590","126077",1.0
"126436","126145",3.0
"118916","126280",1.0
"126283","126281",2.0
"126292","127409",2.0
"126285","128191",1.0
"123701","126837",1.0
"121525","126146",1.0
"126492","126246",1.0
"128473","129668",1.0
"126378","127254",5.0
"132829","127448",1.0
"126766","127782",1.0
"129829","127678",1.0
"119684","123213",1.0
"126492","128172",1.0
"129668","129284",1.0
"126283","127543",2.0
"121514","117575",2.0
"128303","127158",1.0
"118334","125728",2.0
"126146","126766",2.0
"126492","126278",1.0
"132829","127158",1.0
"127412","126441",3.0
"128110","127674",1.0
"127077","125722",1.0
"121515","128483",3.0
"126045","126766",3.0
"127254","127782",1.0
"126281","127290",1.0
"127667","126281",1.0
"126766","128475",2.0
"126292","125726",1.0
"132829","126069",1.0
"127450","122243",1.0
"118518","116622",2.0
"127725","127340",1.0
"127412","126044",1.0
"119684","124763",2.0
"126080","121996",3.0
"127666","126846",2.0
"121423","129284",1.0
"118884","127289",1.0
"127123","125575",1.0
"126250","126294",1.0
"126289","126225",1.0
"126250","117590",1.0
"126224","125333",3.0
"126295","122243",1.0
"123213","123219",2.0
"127776","126248",1.0
"124776","119685",1.0
"127290","126290",1.0
"121525","126145",1.0
"121574","126300",1.0
"126221","128370",3.0
"121315","126842",2.0
"119339","123317",1.0
"121423","127782",1.0
"121525","126848",1.0
"127067","125333",2.0
"126931","126285",1.0
"132308","126848",1.0
"129618","126044",1.0
"126281","126838",2.0
"129283","126434",1.0
"126836","128469",1.0
"127777","126078",1.0
"126768","125575",1.0
"128111","126290",1.0
"121525","129829",1.0
"126374","127782",1.0
"126438","128191",1.0
"127412","128475",3.0
"128303","127289",1.0
"126280","126081",1.0
"128483","125725",1.0
"126246","126840",1.0
"126281","126429",1.0
"127664","126280",1.0
"132220","126842",3.0
"126224","126081",4.0
"128300","127254",1.0
"126960","118884",1.0
"127067","127409",2.0
"129829","126434",1.0
"126438","127544",1.0
"127776","126846",2.0
"126931","126281",1.0
"132222","120389",3.0
"125575","127409",2.0
"118334","121315",1.0
"117590","124763",1.0
"121423","126836",1.0
"126246","126145",1.0
"129512","126230",2.0
"127122","127408",1.0
"123701","126078",1.0
"126250","127123",2.0
"126444","120097",1.0
"117945","127122",1.0
"127664","126292",1.0
"127517","127674",2.0
"127067","126840",3.0
"128300","128369",1.0
"126376","127408",1.0
"127667","127412",4.0
"119684","117945",2.0
"129618","127782",1.0
"126146","127158",1.0
"121423","126225",1.0
"125332","127448",1.0
"128191","128469",1.0
"124776","127067",1.0
"125332","121088",3.0
"127123","119685",2.0
"126250","129668",1.0
"127666","129829",1.0
"126429","126248",1.0
"127834","124763",1.0
"126837","127409",1.0
"126840","128473",1.0
"127289","120389",3.0
"126848","129008",1.0
"127125","127430",2.0
"123316","127057",3.0
"120389","122390",4.0
"127670","127289",1.0
"126837","126224",2.0
"126151","128473",1.0
"128473","121996",1.0
"125717","125718",1.0
"131634","126376",1.0
"126444","126767",1.0
"126444","123213",2.0
"126436","120389",3.0
"122081","126767",1.0
"132876","126846",1.0
"124935","118518",2.0
"128483","128369",2.0
"132876","127430",1.0
"117591","121691",2.0
"126766","128480",1.0
"126250","126145",2.0
"126077","126838",2.0
"118916","126078",1.0
"128300","127674",1.0
"127448","127254",2.0
"121525","128480",1.0
"126374","126292",2.0
"126027","126836",1.0
"132307","125333",1.0
"126848","127125",4.0
"126289","122390",1.0
"126145","127543",3.0
"127544","126280",1.0
"127777","125333",1.0
"126248","127782",1.0
"132307","127290",1.0
"126960","126836",2.0
"124935","121515",3.0
"126441","128192",2.0
"121088","132220",1.0
"126151","127518",1.0
"125012","126221",1.0
"118659","127674",1.0
"127412","126081",4.0
"128469","129618",1.0
"126069","121996",1.0
"129007","126767",1.0
"126766","125333",2.0
"126285","123213",2.0
"128303","127409",1.0
"127670","132829",1.0
"126078","117945",1.0
"126294","127408",1.0
"126848","125725",1.0
"129284","121514",1.0
"129284","127430",1.0
"126840","128672",1.0
"126246","117575",1.0
"127666","123213",1.0
"118653","125716",1.0
"125012","126985",1.0
"127067","128480",2.0
"126848","120479",2.0
"126280","127448",1.0
"126283","125575",2.0
"126249","127067",1.0
"126226","126985",1.0
"128469","127289",1.0
"119254","123219",1.0
"126224","127665",1.0
"128475","127448",2.0
"121315","120859",1.0
"129618","126985",1.0
"127776","118186",1.0
"126837","126081",2.0
"119685","128483",1.0
"123219","128483",2.0
"132222","126441",1.0
"127544","127665",1.0
"126230","121691",1.0
"126438","132307",1.0
"125575","120389",3.0
"126838","126248",2.0
"122081","123701",1.0
"121525","126374",1.0
"128111","128369",1.0
"121525","126292",1.0
"127664","126145",2.0
"127670","126285",1.0
"126289","132829",1.0
"129834","126248",2.0
"127544","127077",1.0
"128473","127073",1.0
"126376","126290",5.0
"128281","129829",2.0
"125724","126842",2.0
"129512","126081",2.0
"121525","129512",1.0
"128151","125726",2.0
"119685","126077",2.0
"126146","129668",1.0
"126226","126218",1.0
"126444","125726",1.0
"119685","127289",1.0
"126226","126248",1.0
"126248","127674",1.0
"126045","125727",1.0
"128279","126290",3.0
"126436","126248",1.0
"128369","126379",1.0
"127122","121515",1.0
"126285","119685",2.0
"121515","125727",1.0
"118518","126248",1.0
"126045","121819",4.0
"126146","126378",4.0
"128248","125012",1.0
"126438","127678",2.0
"126985","125333",1.0
"126768","126840",2.0
"126289","126248",1.0
"129001","127412",1.0
"126045","126985",1.0
"128172","126766",2.0
"132222","117591",2.0
"121423","128248",1.0
"128469","126285",1.0
"127291","126985",1.0
"120478","127430",1.0
"127412","127291",1.0
"127670","119254",1.0
"124779","128281",2.0
"126295","122390",1.0
"121525","126887",1.0
"127430","127665",1.0
"127517","125196",1.0
"126300","126983",1.0
"126045","127290",1.0
"127666","128281",2.0
"121525","125724",2.0
"128473","127882",1.0
"126151","121515",3.0
"127543","125575",2.0
"126146","128172",3.0
"125724","118518",2.0
"128279","126295",1.0
"126300","126438",2.0
"126960","127158",1.0
"126374","127450",1.0
"126836","121088",1.0
"127664","132308",1.0
"126146","126045",5.0
"131634","126846",1.0
"128475","126887",1.0
"126378","126848",4.0
"128303","126838",1.0
"126289","126247",1.0
"127412","126225",1.0
"121423","121691",1.0
"129004","126146",2.0
"124776","126285",2.0
"126291","127665",1.0
"127122","128247",1.0
"126297","119684",2.0
"126300","126027",1.0
"126069","121514",1.0
"126249","126840",1.0
"132829","126766",2.0
"132308","126379",1.0
"132829","126438",2.0
"128172","128370",3.0
"129283","128151",1.0
"125332","123219",3.0
"127254","126842",5.0
"129007","122243",1.0
"126247","126378",1.0
"123212","126221",1.0
"126300","127123",2.0
"128281","128110",1.0
"127254","132307",1.0
"117945","126983",2.0
"126438","119254",1.0
"126837","128192",1.0
"126444","126436",3.0
"126291","127409",1.0
"125719","125196",1.0
"126836","125728",1.0
"127077","127665",1.0
"126250","128473",1.0
"123219","127882",1.0
"127123","126293",1.0
"127123","127665",1.0
"120479","121369",1.0
"126283","126768",1.0
"126218","127125",1.0
"126080","132220",2.0
"129284","127067",1.0
"123701","127882",1.0
"126289","127882",1.0
"123213","125728",2.0
"129001","125718",1.0
"121423","126378",3.0
"127667","126295",1.0
"127666","125332",2.0
"126444","119685",2.0
"127291","127725",1.0
"129668","126044",1.0
"126297","127409",2.0
"125332","126230",1.0
"119684","126294",2.0
"119684","127254",3.0
"126250","127725",1.0
"118916","117590",1.0
"126280","127882",1.0
"126444","121515",2.0
"121819","126434",2.0
"120478","119251",1.0
"120859","122212",1.0
"121525","125333",1.0
"126960","117590",1.0
"126285","126291",1.0
"126281","126292",1.0
"127340","128300",1.0
"126081","125333",3.0
"126768","126441",2.0
"126444","118916",1.0
"122212","126766",2.0
"122243","128480",1.0
"128248","126078",1.0
"126836","127678",1.0
"127408","128192",1.0
"118884","126290",2.0
"126767","121691",1.0
"127678","128483",1.0
"117945","125728",1.0
"126249","126221",2.0
"121369","126300",1.0
"126146","126077",3.0
"132829","126846",2.0
"124776","126225",1.0
"132876","121514",2.0
"126379","121514",1.0
"125332","128192",1.0
"132308","125333",1.0
"127254","125728",4.0
"123213","125723",2.0
"126768","119254",1.0
"127667","126434",2.0
"127412","132307",1.0
"116622","128279",2.0
"127448","123212",1.0
"126436","126080",3.0
"127664","119684",1.0
"126285","127067",2.0
"126249","129615",1.0
"126027","127882",1.0
"121819","122243",2.0
"126492","126986",2.0
"120478","126436",1.0
"126441","126842",3.0
"132876","126218",1.0
"126840","127408",2.0
"127448","127665",1.0
"127518","118186",1.0
"117945","126434",3.0
"120754","126081",1.0
"127077","121514",1.0
"126438","128111",1.0
"125332","127517",1.0
"124935","126283",2.0
"121525","127514",1.0
"118884","128475",1.0
"120478","127123",1.0
"128303","126078",1.0
"132829","126278",1.0
"125012","126838",1.0
"121691","123212",1.0
"124935","126080",1.0
"126836","121819",1.0
"128248","126248",1.0
"129001","127674",1.0
"126146","126293",1.0
"129668","127409",1.0
"129003","125716",3.0
"126078","127289",5.0
"128398","127430",2.0
"123701","126986",1.0
"127067","127412",4.0
"127776","129000",2.0
"127882","127430",3.0
"129512","126766",1.0
"117591","127882",1.0
"126836","120389",1.0
"128303","127448",1.0
"125332","121514",3.0
"120389","121252",1.0
"126283","129618",1.0
"127674","127776",1.0
"126300","127077",1.0
"118916","126080",1.0
"126931","127664",1.0
"126836","118884",1.0
"126281","126280",1.0
"120097","126842",1.0
"129283","128172",1.0
"127544","126081",1.0
"126285","126379",1.0
"127430","127782",1.0
"126221","129615",1.0
"129001","121574",1.0
"119251","129283",1.0
"126145","128192",2.0
"129001","118518",1.0
"126027","126766",1.0
"128469","127782",1.0
"131634","128172",1.0
"124776","127782",1.0
"127125","126081",2.0
"125716","120478",1.0
"126438","126278",1.0
"126766","125726",1.0
"126069","126290",1.0
"128248","126218",1.0
"120389","127254",5.0
"126931","121514",1.0
"128172","126224",3.0
"122081","129512",1.0
"126300","118916",1.0
"128191","123219",2.0
"125722","127254",2.0
"123701","128191",1.0
"128369","127782",1.0
"125718","129618",1.0
"127678","126441",2.0
"132222","126846",1.0
"128300","120754",1.0
"128248","127430",1.0
"126249","128192",1.0
"129000","126078",1.0
"121423","126281",2.0
"129000","125713",1.0
"126080","129668",1.0
"125332","127067",1.0
"119254","128483",2.0
"126283","126887",1.0
"128172","126283",5.0
"129512","132222",2.0
"127543","127254",4.0
"127670","127667",1.0
"126376","127782",1.0
"124935","125718",2.0
"126378","126278",2.0
"127514","126441",2.0
"126837","123219",1.0
"125713","126842",1.0
"132829","126225",1.0
"124935","128281",1.0
"126045","121514",4.0
"126960","126280",1.0
"125723","127667",1.0
"126224","126280",1.0
"126931","126289",1.0
"126224","126292",2.0
"126438","127448",2.0
"127543","126986",3.0
"117945","128483",1.0
"126429","127448",1.0
"125717","122390",1.0
"126145","121996",2.0
"126960","128370",1.0
"127664","126441",2.0
"128281","127674",4.0
"129512","127674",3.0
"126151","126983",1.0
"123701","126846",1.0
"126378","132876",1.0
"126983","125726",1.0
"126078","120859",1.0
"126080","122212",1.0
"127123","126281",2.0
"129001","121819",1.0
"126297","118916",1.0
"129668","126294",1.0
"128475","129668",1.0
"126069","126081",1.0
"127291","126045",1.0
"127158","128111",1.0
"127123","121515",1.0
"126983","127543",1.0
"126374","127776",2.0
"126250","128370",1.0
"128172","127250",2.0
"129829","128483",2.0
"126218","126081",1.0
"119254","123213",1.0
"125012","127409",2.0
"126848","127514",2.0
"126285","121819",1.0
"128172","121518",1.0
"129004","119251",1.0
"131634","127412",2.0
"121423","129829",1.0
"126378","126846",2.0
"129618","128111",1.0
"129512","127067",2.0
"129512","129615",2.0
"126281","125333",3.0
"126374","127290",1.0
"127123","126846",2.0
"126246","125724",1.0
"127678","123219",1.0
"125728","125727",1.0
"127123","126436",2.0
"125724","126838",1.0
"127518","127125",1.0
"126278","126290",2.0
"126300","127517",1.0
"126250","116622",1.0
"132829","121819",1.0
"126848","126081",2.0
"126078","119685",2.0
"132308","132876",1.0
"126846","126838",2.0
"118659","124697",1.0
"129283","124763",1.0
"127543","127073",1.0
"124763","126840",4.0
"126768","123701",1.0
"127291","126379",1.0
"126146","126295",1.0
"128480","126846",1.0
"126218","127430",1.0
"128151","124763",2.0
"126766","128473",1.0
"128483","125726",1.0
"131634","127125",1.0
"121515","129008",1.0
"125723","127518",1.0
"126283","126846",1.0
"123213","127430",2.0
"121574","118186",1.0
"126077","118518",2.0
"126842","121514",4.0
"124763","126218",1.0
"126247","126376",1.0
"129615","125333",2.0
"132876","119685",1.0
"126378","121819",3.0
"120859","125713",1.0
"119251","127514",1.0
"124935","129283",1.0
"127450","126376",2.0
"118884","126379",2.0
"126441","127665",1.0
"120754","125196",1.0
"132220","128191",1.0
"121088","125575",3.0
"126281","121515",3.0
"132829","123701",1.0
"132829","132220",2.0
"126838","126081",3.0
"122081","121819",1.0
"128469","127544",1.0
"126027","129618",1.0
"126441","121691",1.0
"126226","121514",1.0
"127290","127782",1.0
"126027","127408",1.0
"126294","127514",3.0
"128303","126374",1.0
"126246","127514",1.0
"125575","132220",1.0
"127725","126218",1.0
"126250","126224",4.0
"126768","128172",2.0
"118916","126842",1.0
"127123","123219",1.0
"126224","126248",1.0
"129003","119747",1.0
"126960","132222",1.0
"129003","121514",1.0
"127073","125333",1.0
"123701","121315",3.0
"118916","126045",1.0
"126044","126986",1.0
"126278","126283",3.0
"126436","127782",1.0
"126027","128475",1.0
"126429","126081",1.0
"120097","126290",2.0
"121423","127254",3.0
"128281","129615",1.0
"126842","127450",1.0
"129829","128191",1.0
"126027","127289",1.0
"127674","123219",2.0
"118916","127665",1.0
"132308","126225",1.0
"126145","126151",2.0
"126766","125575",1.0
"126250","125332",3.0
"118186","128192",1.0
"121996","126294",1.0
"121574","122212",1.0
"125575","125725",1.0
"129004","118186",2.0
"129284","126290",1.0
"126374","126230",2.0
"126444","128151",1.0
"125718","121514",2.0
"128172","129615",3.0
"126246","126848",2.0
"126768","126376",2.0
"117575","129004",1.0
"127161","127158",4.0
"126146","126429",1.0
"126250","126249",1.0
"119248","121369",1.0
"120478","126294",1.0
"121423","127544",1.0
"121525","126768",1.0
"126246","129829",2.0
"126249","128303",1.0
"128303","126441",1.0
"127664","127543",2.0
"126438","127543",3.0
"119685","126290",2.0
"127289","122212",1.0
"128172","128247",1.0
"126374","125333",3.0
"126438","127409",3.0
"125719","129008",1.0
"123212","129003",1.0
"117945","126281",1.0
"127254","127882",3.0
"132308","126280",1.0
"126887","121691",1.0
"127670","127412",2.0
"126300","126842",3.0
"121423","126983",1.0
"128172","126285",2.0
"129512","121819",2.0
"126438","128398",2.0
"126289","129284",1.0
"129004","127254",2.0
"127125","129615",1.0
"119685","126278",1.0
"126931","126146",1.0
"126278","126766",2.0
"128480","126278",2.0
"128469","126429",1.0
"126221","127412",4.0
"125332","120859",1.0
"121525","121088",1.0
"126250","123219",2.0
"121088","126077",1.0
"128247","122390",1.0
"126145","123213",2.0
"127666","127412",3.0
"127776","127882",2.0
"128172","129007",1.0
"126289","126151",1.0
"127518","122212",1.0
"124776","129284",1.0
"126285","132876",1.0
"126246","126281",1.0
"126837","126379",1.0
"126768","126848",1.0
"125728","126221",1.0
"126290","122390",1.0
"125332","126983",1.0
"120479","127543",1.0
"120754","125718",1.0
"127450","128192",1.0
"126278","125723",2.0
"126300","127067",1.0
"124776","126441",2.0
"126444","128469",1.0
"123219","126846",1.0
"125724","127254",2.0
"127412","125575",2.0
"126289","122243",1.0
"126289","127291",1.0
"126492","126985",1.0
"128248","129284",1.0
"126246","127543",1.0
"126145","129829",1.0
"126281","127678",1.0
"128151","125724",1.0
"126436","126292",2.0
"126294","118186",1.0
"129512","121088",2.0
"126840","125726",1.0
"121315","126434",3.0
"126768","129000",1.0
"126768","127667",1.0
"127670","122212",4.0
"126285","126045",4.0
"125332","126434",2.0
"126300","126151",3.0
"126492","127290",1.0
"127518","126436",1.0
"119684","128281",1.0
"126246","128151",1.0
"127544","126429",1.0
"129283","121315",1.0
"121515","123212",2.0
"123219","126842",1.0
"125723","117575",1.0
"129834","127123",3.0
"126297","126146",2.0
"126146","128191",2.0
"126145","132222",1.0
"128480","128191",1.0
"131634","121515",2.0
"126429","121996",1.0
"126249","128110",1.0
"132829","119684",1.0
"119254","118518",4.0
"119684","127665",1.0
"126444","126247",2.0
"128303","127077",1.0
"125722","125723",2.0
"129618","126291",1.0
"126079","128369",1.0
"126848","127776",1.0
"121574","127670",1.0
"125725","127674",1.0
"126848","126280",1.0
"126027","126069",1.0
"129000","127125",2.0
"126436","123213",2.0
"129283","125575",1.0
"126249","132876",1.0
"126374","132308",1.0
"127408","116622",1.0
"126080","126291",1.0
"129003","121515",2.0
"129007","129512",1.0
"126221","126434",1.0
"124763","126247",2.0
"127161","126436",1.0
